
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2025-03-21 12:25:16
,"Almacen(es) :,'Otros Alm.Lima'<FONT color='Red'><a href='#MSG_SURQ_LISTA' style='text-decoration:none' class='especial'>(*)</a></FONT>"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.650"
,"__________________________________"


"cases sin fuente p/gamers","csa00whte1311g","case gamer teros te-1311g, mid tower, usb 3.0 / usb 2.0, audio, ventilador argb, blan",>20,46.23, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CASES, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cases, accesorios","accaxadds539usb","panel usb de case, advance ds-539, usb 2.0 / 3.0.[@@@]compatible con el case csaxdkad",>20,4.35, ,"","D","advance computer corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CASES, FUENTE PARA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cases, fuente para","psua25bkte1315s","fuente de alimentación teros te-1315s, formato atx, 250w, 115v / 230v[@@@]la fuente d",>20,9.95, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","COMERCIAL LASER MULTI","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"comercial laser multi","prephp137fnw","impresora hp láser mfp137fnw multifuncional monocromática, imprime/escanea/copia/wi-f",19,178.89, ,"","W","hp comercial"
"comercial laser multi","prhpm4303fdw","impresora hp color laserjet pro mfp 4303fdw, imprime/copia/escanea/fax/wi-fi/ethernet",>20,573.86, ,"","W","hp comercial"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","COMERCIAL MATRICIAL","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"comercial matricial","preplq590ii","impresora matricial epson lq-590ii, matriz de 24 pines, paralelo / usb 2.0, 100v - 24", ,419.59, ,"","W","epson"
"_______________","_______________","__________________________________","__________"
