
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2025-03-17 04:20:01
,"Almacen(es) :,'CHICLAYO'"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.660"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"consumo tanque tinta mult","prepl3210","multifuncional de tinta epson ecotank l3210, imprime / escanea / copia / usb[@@@]velo",1,152.26, ,"","W","epson"
"consumo tanque tinta mult","prepl3210-n","multifuncional de tinta epson ecotank l3210, imprime / escanea / copia / usb[@@@]velo",>20,152.26, ,"","W","epson"
"consumo tanque tinta mult","prepl3250","multifuncional de tinta epson l3250, usb de alta velocidad (compatible con usb 2.0)[@",>20,173.76, ,"","W","epson"
"consumo tanque tinta mult","prepl3250-n","multifuncional de tinta epson l3250, usb de alta velocidad (compatible con usb 2.0)[@",>20,173.76, ,"","W","epson"
"consumo tanque tinta mult","prepl4260-n","multifuncional de tinta epson ecotank l4260 imprime / escanea / copia / usb / inalamb",>20,205.52, ,"","W","epson"
"consumo tanque tinta mult","prepl5590-n","impresora multifuncional epson ecotank l5590, imprime/escanea/copia/fax/usb/lan/wi-fi",>20,229.04, ,"","Y","epson"
"consumo tanque tinta mult","prepl62701","impresora multifuncional epson ecotank l6270, imprime/escanea/copia/lan/wi-fi[@@@]pan",15,317.08, ,"","W","epson"
"consumo tanque tinta mult","prepl8180","multifuncional de tinta epson ecotank l8180, imprime/escanea/copia, lan/wi-fi/usb 2.0",1,773.85, ,"","W","epson"
"consumo tanque tinta mult","prepm2170-n","multifuncional de tinta epson ecotank et-m2170, imprime/escanea/copia, usb/lan/wifi.[", ,271.35, ,"","W","epson"
"consumo tanque tinta mult","prepwfcm3170-n","multifuncional de tinta epson ecotank et-m3170, imprime/escanea/copia/fax, usb/lan/wi",1,294.47, ,"","W","epson"
"consumo tanque tinta mult","prhp1f3y2a","impresora all-in-one de tinta hp smart tank 580, imprime, escanea, copia/wi-fi/bt/usb",14,150.75, ,"","W","hp consumo"
"consumo tanque tinta mult","prhpsmart750","multifuncional de tinta hp smart tank 750, impresión/escaneo/copia/wi-fi/bluetooth le",1,285.42, ,"","W","hp consumo"
"consumo tanque tinta mult","prhpsmart790","mltifuncional de tinta hp smart tank 790, imprime/escanea/copia/fax/wi-fi/usb/etherne",2,313.06, ,"","Y","hp consumo"
"consumo tanque tinta mult","prhpsmrtank720","multifuncional de tinta hp smart tank 720, impresión/escaneo/copia/wi-fi/bluetooth le",4,208.04, ,"","W","hp consumo"
"consumo tanque tinta mult","prhpst585","multifuncional de tinta hp smart tank 585, impresión/escaneo/copia/wi-fi/bluetooth le",>20,150.75, ,"","Y","hp consumo"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","COOLER LIQUIDO CPU 120","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cooler liquido cpu 120","accpute8163n","cooler para procesador teros te-8163n, intel y amd, tdp 155w máx, 12 cm, líquida[@@@]",1,31.05, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","COOLER LIQUIDO CPU 240","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cooler liquido cpu 240","accpute8164n","cooler para procesador teros te-8164n, intel y amd, tdp 265w máx, 24 cm, líquida[@@@]",4,45.12, ,"","D","teros"
"cooler liquido cpu 240","acmscorlqa1324w","refrigeracion líquida msi mag coreliquid a13 240 white / cantidad de ventiladores: 2[",6,57.49, ,"","F","msi"
"cooler liquido cpu 240","acmscorlqe240w","refrigeracion líquida msi mag coreliquid e240 / cantidad de ventiladores: 2, color bl",1,91.96, ,"","F","msi"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 5 SAM4 5XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 5 sam4 5xxx","cpam4r55500","procesador amd ryzen 5 5500, 3.60 / 4.20 ghz, 16mb l3 cache, 6-cores, am4, 7nm, 65w.[",5,71.36, ,"","P","amd-advanced micro device"
"cpu amd ryzen 5 sam4 5xxx","cpam4r55600gt","procesador amd ryzen 5 5600gt, 3.60 / 4.60 ghz, 16mb l3, 6 core, am4, 7nm, 65w.[@@@]i",>20,126.53, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 5 SAM5 7XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 5 sam5 7xxx","cpam5r57600x","procesador amd ryzen 5 7600x 4.7/5.3ghz, 32mb l3,6-core, am5, 5nm, 105w.[@@@]integra ",1,211.95, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 5 SAM5 8XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 5 sam5 8xxx","cpam5r58500g","procesador amd ryzen 5 8500g 3.50 / 5.00 ghz, 16mb l3 cache, 6-cores, 4nm, tdp: 65w[@",1,138.34, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 7 SAM4 5XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 7 sam4 5xxx","cpam4r75700x","procesador amd ryzen 7 5700x, 3.40 / 4.60ghz, 32mb l3 cache, 8-core, am4, 7nm, 65w.[@",2,169.54, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU AMD RYZEN 7 SAM5 8XXX","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu amd ryzen 7 sam5 8xxx","cpam5r78700g","procesador amd ryzen 7 8700g 4.20 / 5.10 ghz, 16mb l3 cache, 8-cores, 5nm, tdp: 65w[@",4,265.82, ,"","P","amd-advanced micro device"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI3 10XXX S1200","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci3 10xxx s1200","cpili310105","procesador intel core i3-10105, 3.70 / 4.40 ghz, 6 mb caché l3, lga1200, 65w, 14 nm.[",>20,86.93, ,"","W","intel corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CPU CI3 12XXX S1700","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cpu ci3 12xxx s1700","cpili312100f","procesador intel core i3-12100f, 3.30/4.30ghz, 12mb smartcaché, lga1700, intel 7(10nm",1,75.88, ,"","W","intel corp"
"_______________","_______________","__________________________________","__________"
