
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2025-03-17 04:20:38
,"Almacen(es) :,'HUANCAYO'"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.660"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"mouse usb","mscwhte1225s","mouse óptico teros te-1225s, 800-1200-1600 dpi, usb, 4 botones, color blanco[@@@]desc",>20,2.71, ,"","D","teros"
"mouse usb","mswbkte1220s","mouse óptico teros te-1220s, 1000 dpi, usb, 3 botones[@@@]descubre precisión y comodi",>20,2.71, ,"","D","teros"
"mouse usb","mswpkte1221s","mouse óptico teros te-1221s, 1000 dpi, usb, 3 botones[@@@]descubre precisión y comodi",>20,2.71, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD APLICACIONES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd aplicaciones","msep207001","project pro 2024 all lng",>20,1078.31, ,"","Y","microsoft oem"
"ms esd aplicaciones","msep207057","project standard 2024 all lng",>20,636.27, ,"","Y","microsoft oem"
"ms esd aplicaciones","msep207111","visio pro 2024 all lng retail",>20,653.25, ,"","Y","microsoft oem"
"ms esd aplicaciones","msep207167","visio std 2024 all lng retail",>20,317.59, ,"","Y","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD OFFICE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd office","msep206608","office home and business 2024",>20,195.73, ,"","Y","microsoft oem"
"ms esd office","msep206800","office home 2024 all retail",>20,83.62, ,"","Y","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD OFFICE 365","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd office 365","msesd6gq-00088","licenciamiento virtual (esd) microsoft 365 family[@@@]licencia de suscripcion de un a",>20,72.86, ,"","X","microsoft oem"
"ms esd office 365","msesdklq-00219","licenciamiento virtual (esd) microsoft 365 business standard[@@@]licencia de suscripc",>20,125.69, ,"","X","microsoft oem"
"ms esd office 365","msesdqq2-00008","licenciamiento virtual (esd) microsoft 365 personal[@@@]licencia de suscripcion de un",>20,59.19, ,"","X","microsoft oem"
"ms esd office 365","msesdspp-00005","licenciamiento virtual (esd) microsoft 365 apps for business[@@@]licencia de un año p",>20,82.23, ,"","X","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD WINDOWS BUSINESS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd windows business","msesdfqc10572","sistema operativo microsoft windows pro 11, 64-bits all languages pk lic online dwnld",>20,183.20, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD WINDOWS CONSUMER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd windows consumer","msesdkw900664","sistema operativo microsoft windows home 11, 64-bits all languages pk lic online dwnl",>20,122.21, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS LICENCIAS CSP","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms licencias csp","zzaccte7132n","cooler para nb rgb te-7132n",10,100.50, ,"","Z","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS OFFICE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms office","mstadvt5d01896","software microsoft office home and business 2013,español, dvd.[@@@]",5,148.94, ,"","X","advance computer corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS WINDOWS BUSINESS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms windows business","msfqc10553","sistema operativo microsoft windows 11 pro 64-bitspanish latam oem dvd[@@@]",10,140.60, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK 2-IN-1 CELERON","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook 2-in-1 celeron","nbadvcn4058bk-s","notebook 2 en 1 advance cn4058 10.1 celeron n4020 1.10 ghz 8gb ram 128gb pantalla to",>20,159.80, ,"","D","advance computer corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK AMD RYZEN 5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook amd ryzen 5","nbhpa12hbltabm","notebook hp 255 g10, 15.6 lcd led sva hd, amd ryzen 5 7520u 2.8/4.3 ghz, 8gb lpddr5-", ,401.90, ,"","W","hp comercial"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK AMD RYZEN 7","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook amd ryzen 7","nblen82yy002ylm","notebook lenovo v15 g4 abp, 15.6 fhd tn, amd ryzen 7 7730u 2.0/4.5ghz, 16gb ddr4-320",9,521.60, ,"","W","lenovo"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CELERON","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook celeron","nbhpa12fjlaabm","nb hp 250g9 a12fjla#abm, 15.6, lcd led hdsva, celeron n4500 1.1/2.8ghz, 8gb ddr4 293",>20,254.27, ,"","W","hp comercial"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CORE i3","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook core i3","nbhpa29cmlaabm","notebook hp 250 g10, 15.6 lcd led hd, core i3-1315u hasta 4.50ghz, 8gb ddr4-3200mhz[",9,399.99, ,"","W","hp comercial"
"notebook core i3","nblen82tt00ealm","notebook lenovo v15 g3 iap 15.6 fhd tn, core i3-1215u 1.2 / 4.4ghz, 8gb ddr4-3200mhz",>20,318.59, ,"","W","lenovo"
"notebook core i3","nblen82xb0032lm","notebook lenovo ideapad slim 3 15ian8 15.6 fhd tn core i3-n305 1.8/3.8ghz 8gb lpddr5",3,368.84, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CORE i5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook core i5","nbasx1605zmb2","notebook asus x1605za-mb292 16.0 wuxga led ips, core i5-12500h hasta 4.5ghz, 16gb dd",>20,516.57, ,"","D","asus - consumo"
"notebook core i5","nbhp9s7d5atabm","notebook hp 250 g9, 15.6 lcd led hd sva, core i5-1235u 1.30 / 4.40ghz, 8gb ddr4-3200",12,463.31, ,"","W","hp comercial"
"notebook core i5","nblen83a100gjlm","notebook lenovo v15 g4 iru, 15.6 fhd tn, core i5-13420h 2.1 / 4.6ghz, 8gb ddr4-3200m",6,462.30, ,"","W","lenovo"
"notebook core i5","nblen83a100gklm","notebook lenovo v15 g4 iru, 15.6 fhd tn, core i5-13420h 2.1 / 4.6ghz, 8gb ddr4-3200m",9,441.20, ,"","W","lenovo"
"notebook core i5","nblen83em00g7lm","nb ideapad slim 3 15irh8, 15.6 fhd tn, intel core i5-13420h 4.6ghz, 16gb lpddr5-4800",12,500.49, ,"","D","lenovo - idea"
"notebook core i5","nblen83er001dlm","notebook lenovo ideapad slim 3 15.6 fhd tn core i5-12450h 2.0/4.4ghz 16gb lpddr5-480", ,418.10, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CORE i7","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook core i7","nbhp81j17ltabm","notebook hp 250 g10, 15.6 lcd led hd sva, core i7-1355u 1.70/5.00ghz, 16gb ddr4-3200",2,782.90, ,"","W","hp comercial"
"notebook core i7","nbhp9s8u5laabm","notebook hp 250 g10, 15.6 lcd led sva hd, intel core i7 1355u max 5.00ghz, 8gb ddr4-",8,579.78, ,"","W","hp comercial"
"notebook core i7","nblen83a100eslm","notebook lenovo v15 g4 iru,15.6 fhd tn, core i7-1355u hasta 5.0ghz,16gb ddr4-3200mhz",1,668.33, ,"","W","lenovo"
"notebook core i7","nblen83em00adlm","notebook lenovo ideapad slim 3, 15.6 fhd tn, core i7-13620h 2.40/4.90ghz 16gb lpddr5",13,604.01, ,"","F","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CORE ULTRA 5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook core ultra 5","nbhpa38p2la","notebook hp 14-ep1001la, 14 fhd ips core ultra 5125h 1.2/4.5ghz 8gb ddr5-5600mhz (1x",1,623.21, ,"","D","hp consumo"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK GAMING CORE i5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook gaming core i5","nbasfx507zcn005","notebook asus fx507zc4-hn056 15.6 fhd ips core i5-12500h 2.5/4.5ghz 8gb ddr4-3200 so",1,749.73, ,"","D","asus - consumo"
"notebook gaming core i5","nbdellwn7tf","notebook dell g15 5530 15.6 fhd wva led, core i5-13450hx hasta 4.6ghz, 8gb ddr5-4800",1,792.95, ,"","D","dell - consumo"
"notebook gaming core i5","nbhpa14lcla","notebook hp victus gaming 15-fa0021la 15.6 fhd ips core i5-12450h hasta 4.4ghz, 8gb ",15,730.64, ,"","D","hp consumo"
"notebook gaming core i5","nblen83gs006wlm","notebook lenovo loq 15iax9 15.6 fhd ips, core i5-12450hx hasta 4.4ghz 8gb ddr5-4800m",>20,657.97, ,"","D","lenovo - idea"
"notebook gaming core i5","nblen83gs00eqlm","notebook lenovo loq 15iax9 15.6 fhd ips, core i5-12450hx hasta 4.4ghz, 24gb ddr5-480",18,742.70, ,"","D","lenovo - idea"
"notebook gaming core i5","nblen83gs00julm","nb lenovo loq 15iax9, 15.6 fhd ips, core i5-12450hx 4.4ghz, 12gb ddr5-4800[@@@]512gb",7,687.42, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK GAMING CORE i7","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook gaming core i7","nbhp8u8b8la","notebook hp victus 15-fa0007la, 15.6 fhd ips, core i7-12650h hasta 4.7ghz 16gb ddr4-",14,921.59, ,"","D","hp consumo"
"notebook gaming core i7","nblen83dv00fklm","notebook lenovo loq 15irx9 15.6 fhd ips, core i7-13650hx 2.6/4.9ghz 16gb ddr5-4800mh",2,1024.10, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK GAMING RYZEN 5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook gaming ryzen 5","nbasfa506nn004","notebook asus fa506nf-hn004 15.6 fhd value ips, ryzen 5 7535hs hasta 4.5ghz 8gb ddr5",2,672.35, ,"","D","asus - consumo"
"notebook gaming ryzen 5","nbhpa14llla","notebook hp victus gaming 15-fb2002la, amd ryzen 5 8645hs hasta 5.0ghz, 8gb ddr5-5600",2,750.74, ,"","D","hp consumo"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK GAMING RYZEN 7","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook gaming ryzen 7","nblen83jc008glm","nb lenovo loq 15arp9, 15.6 fhd ips, amd ryzen 7-7435hs 4.5 ghz, 24gb ddr5-4800[@@@]5",10,837.17, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK, ACCESORIOS DE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook, accesorios de","accte7020n","cooler teros te-7020n, compatible con notebooks de hasta 15.6, 2 fan de 12cm[@@@]coo",>20,7.54, ,"","D","teros"
"notebook, accesorios de","accte7130n","cooler teros te-7130n, compatible con notebooks de hasta 15.6, 3 fan de 11 cm[@@@]co",16,12.96, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK, MALETIN/MOCHILA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook, maletin/mochila","nbacte9011bl","mochila teros te-acs9011bl, poliéster, soporta notebooks de hasta 15.6, azul[@@@]la ",7,12.94, ,"","D","teros"
"notebook, maletin/mochila","nbacte9012bg","mochila teros te-acs9012bg, poliéster, soporta notebooks de hasta 15.6, beige[@@@]la",>20,13.05, ,"","D","teros"
"notebook, maletin/mochila","nbacte9014gr","cartuchera &#65279;/ estuche &#65279;/ &#65279;organizador / portacables teros te-acs",>20,5.53, ,"","D","teros"
"notebook, maletin/mochila","nbacte9015bg","cartuchera / estuche / organizador / portacables teros te-acs9015, beige[@@@]cartuche",>20,5.53, ,"","D","teros"
"notebook, maletin/mochila","nbacte9016bl","cartuchera / estuche / organizador / portacables teros te-acs9016, azul[@@@]cartucher",>20,5.53, ,"","D","teros"
"notebook, maletin/mochila","nbacte9018bk","mochila teros te-acs9018bk, poliéster, soporta notebooks de hasta 15.6, negro[@@@]mo",6,18.09, ,"","D","teros"
"notebook, maletin/mochila","nbacte9019bl","mochila teros te-acs9019bl, poliéster, soporta notebooks de hasta 15.6, azul + marró",>20,8.84, ,"","D","teros"
"notebook, maletin/mochila","nbacte9019s","maletín gris teros te-9019s para notebooks de hasta 15.6, poliéster, gris[@@@]el mal",9,6.52, ,"","D","teros"
"notebook, maletin/mochila","nbacte9020gr","mochila teros te-acs9020gr, poliéster, soporta nbs de hasta 15.6, color gris + marró",>20,8.84, ,"","D","teros"
"notebook, maletin/mochila","nbacte9021mg","mochila teros te-acs9021mg, poliéster, soporta nbs de hasta 15.6, verde militar + ma",>20,7.24, ,"","D","teros"
"notebook, maletin/mochila","nbacte9022bl","mochila teros te-acs9022bl, poliéster, soporta notebooks de hasta 15.6, azul[@@@]moc",19,13.05, ,"","D","teros"
"notebook, maletin/mochila","nbacte9023gr","mochila teros te-acs9023gr, poliéster, soporta notebooks de hasta 15.6, gris + marró",15,13.05, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18560","mochila teros te-ids18560, poliéster, soporta notebooks de hasta 15.6, negro[@@@]moc",>20,10.00, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18570","mochila teros te-ids18570, poliéster, soporta notebooks de hasta 15.6, negro[@@@]moc",1,9.95, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18582","mochila teros te-ids18582, poliéster, soporta notebooks de hasta 15.6, gris[@@@]moch",6,15.38, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18588","mochila gamer teros te-ids18588, poliéster, soporta notebooks de hasta 15.6, negro +",1,15.88, ,"","D","teros"
"notebook, maletin/mochila","zzachpteacs9021","mochilas teros verde - hp",15,99.50, ,"","Z","hp consumo"
"notebook, maletin/mochila","zzteacs9016","portacables te-acs9016",5,1004.00, ,"","Y","teamgroup"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","PRODUCTOS SIN CLASIFICAR","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"productos sin clasificar","zzztepilaskb","pilas para kb y mouse te-4031",>20,3.02, ,"","Y","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED WIFI ADAPTADORES USB","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red wifi adaptadores usb","nwdldwa182","adaptador usb inalámbrico d-link dwa-182, 2.4ghz/5ghz, 802.11ac, usb 2.0.[@@@]antena ",1,15.00, ,"","Y","d-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED WIFI AP INTERIORES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red wifi ap interiores","nwtlwpa4220kit","kit extensor powerline wifi av500, 300 mbps, dualband, 802.11a/b/g/n/.[@@@]2 puertos ",1,32.46, ,"","D","tp-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED WIFI ROUTER-ADSL","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red wifi router-adsl","nwdlm15-1","router d-link ax1500 mesh, 1 x puerto gigabit ethernet lan/1 x puerto gigabit etherne",2,31.28, ,"","Y","d-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED WIFI TARJETAS INTERNA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red wifi tarjetas interna","nwdldwa548","tarjeta wireless d-link dwa-548, 802.11g/n, 300 mbps, pci-e, 2dbi.[@@@]2 antenas desm",>20,12.38, ,"","Y","d-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, ACCESORIOS DE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, accesorios de","accdldub1312","adaptador de red con un puerto usb 3.0 y puerto rj-45 10/100/1000 mbps gigabit ethern",5,12.25, ,"","W","d-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, ROUTER Y COMPONENTES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, router y componentes","zznwdldir615a","d-link wirles router (seagate)",1,9999999.99, ,"","Z","seagate"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, SEGURIDAD","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, seguridad","inthikdskis302p","kit de intercomunicador hibrido hikvision (ds-kis302-p)[@@@]este intercomunicador híb",5,91.96, ,"","W","hikvision"
"red, seguridad","nwadvalarmrc2","kit de alarma de seguridad advance art-arc2000b-03, wifi, detector, control remoto.[@",2,72.36, ,"","D","advance computer corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, SWITCH BASICO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, switch basico","dwdldes1008c","switch d-link des-1008c, 8 rj-45 10/100 mbps, auto mdi/mdi-x, presentación en caja.[@",12,8.29, ,"","W","d-link"
"red, switch basico","nwdldes1024d","d-link 24-port 10/100 mbps rj-45 rackmountable switch - autovoltaje",1,40.20, ,"consultar","W","d-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, SWITCH BASICO ADMIN","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, switch basico admin","nwhpejl686b","aruba ion 1930 48g 4sfp+ 370w",1,804.00, ,"","Y","hp enterprise - networking"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","REP TB - OTROS HW","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"rep tb - otros hw","accadapter2am","adaptador de energía advance ac5020, 110- 220v, 2.0a, 5vdc, 0.4a.[@@@]",>20,1.11, ,"","Z","advance computer corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SILLAS GAMER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"sillas gamer","accte8121nv2","silla gamer teros te-8121n, negro[@@@]la silla gamer teros te-8121n combina comodidad",2,118.59, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SMART HOME - CAMARAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"smart home - camaras","nwshte90601w","cámara inteligente (interna fija) teros te-90601w, resolución 3 mp, wi-fi, color blan",8,13.97, ,"","D","teros"
"smart home - camaras","nwshte90602w","cámara inteligente (interna fija) teros te-90602w, resolución 3 mp, wi-fi, color blan",>20,17.99, ,"","D","teros"
"smart home - camaras","nwshte90604w","cámara foco inteligente teros te-90604w, socket e27, 3 mp, luz led 5w, wi-fi[@@@]ilum",20,19.10, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SMART HOME - ENCHUFES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"smart home - enchufes","smhoente9101w","enchufe / tomacorriente inteligente teros te-9101w, wi-fi, incluye 1 x toma, color bl",>20,5.03, ,"","D","teros"
"smart home - enchufes","smhoente9102w","tomacorriente inteligente teros te9102w, incluye 2 x tomas / 2 x usb / wi-fi, color b",>20,8.04, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SMART HOME - LUCES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"smart home - luces","smholite9103rgb","foco inteligente led teros te-9103rgb, iluminación rgb, potencia de 9w, socket e27, w",3,4.52, ,"","D","teros"
"smart home - luces","smholite9106rgb","foco inteligente led teros te-9106rgb, iluminación rgb, potencia de 13w, socket e27, ",10,6.93, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SOFT, LICENCIAMIENTO CORP","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"soft, licenciamiento corp","swesetendproadv","eset endpoint protection advanced[@@@]",10,1004.00, ,"","W","eset"
"soft, licenciamiento corp","swesetendprot3","software eset endpoint protection standard, pcs, smartphones, tablets y server file.[",5,703.50, ,"","W","eset"
"soft, licenciamiento corp","swesetendprota","eset endpoint protection std",5,60.30, ,"","W","eset"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SOFTWARE, ANTIVIRUS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"software, antivirus","sw11030182","eset home sec essential 1pc",5,16.08, ,"","D","eset"
"software, antivirus","swkl1042d5afsb","kaspersky plus 1pc 2x1",4,26.28, ,"","Y","kaspersky"
"software, antivirus","swnods11010175","eset file server blister",2,51.26, ,"","Y","eset"
"software, antivirus","swnods11030166","software eset home security essential para 6 pcs,edicion especial (licencia de 13 mes",3,52.91, ,"","D","eset"
"software, antivirus","sws11010214","eset nod 32 edicion infamous 1",1,22.06, ,"","W","eset"
"software, antivirus","sws11030180","eset home secu premium 2x1 bts",1,31.16, ,"","D","eset"
"software, antivirus","sws11030193","eset sec essencial 10pc 14m",8,65.33, ,"","Y","eset"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SSD 2.5 SATA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ssd 2.5 sata","ssd1ttfvulcanz","unidad en estado solido t-force vulcan z, 1tb, sata 6gb/s, 2.5, negro, dc +5v[@@@]ve",>20,43.82, ,"","P","teamgroup"
"ssd 2.5 sata","ssd1ttgcx2s6g","unidad de estado solido teamgroup cx2, 1tb, sata 6.0 gb/s, 2.5, ecc, dc +5v[@@@]velo",10,42.81, ,"","F","teamgroup"
"ssd 2.5 sata","ssd1ttgqx0c101","unidad de estado solido teamgroup qx, 1tb, qlc 3d, sata 6.0 gb/s, 2.5, slc, dc +5v[@",16,43.37, ,"","P","teamgroup"
"ssd 2.5 sata","ssd960gmssps270","unidad de estado sólido externo msi spatium s27 sata 25 960gb[@@@]una unidad de esta",1,45.63, ,"","S","msi"
"ssd 2.5 sata","ssdhp2dp98aa","unidad de estado solido hp s700, 250gb, sata 6.0 gb/s, 2.5, 7mm.[@@@]velocidad de es",1,20.93, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdhp345m8aa","unidad en estado solido hp ssd s650 2.5 240gb sata iii 6gb/s[@@@]velocidad de escrit",>20,17.59, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdhp345m9abb","unidad en estado solido hp ssd s650 2.5 480gb sata iii 6gb/s[@@@]velocidad de escrit", ,23.82, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdhp345n0abb","unidad en estado solido hp ssd s650 2.5 960gb sata iii 6gb/s[@@@]velocidad de escrit",>20,58.59, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdktsa400s240g","unidad de estado solido kingston a400, 240gb, sata 6gb/s, 2.5, 7mm, tlc.[@@@]velocid",>20,19.75, ,"","F","kingston"
"ssd 2.5 sata","ssdktskc6001024","unidad en estado solido kingston kc600, 1024gb, sata rev 3.0 (6 gb/s)[@@@]factor de f",>20,90.45, ,"","F","kingston"
"ssd 2.5 sata","ssdktskc600256g","unidad en estado solido kingston kc600, 256gb, sata 6.0 gbps, 2.5, 7mm.[@@@]velocida",1,28.44, ,"","F","kingston"
"ssd 2.5 sata","ssdktskc600512g","unidad en estado solido kingston kc600, 512gb, sata 6.0 gbps, 2.5, 7mm.[@@@]velocida",>20,52.26, ,"","F","kingston"
"ssd 2.5 sata","ssdln5sd1n53075","unidad en estado solido lenovo ls800, 240gb, sataiii, 6.0 gb/s, 2.5[@@@]velocidad de",>20,16.33, ,"","P","lenovo - storage"
"ssd 2.5 sata","ssdsm870qvo1tb","unidad en estado solido samsung 870 qvo 1tb sata 6gb/s, 2.5 ssd - tecnologia v-nand[",2,117.59, ,"","P","samsung"
"ssd 2.5 sata","ssdwds200t2g0a","unidad en estado solido western digital green, wds200t2g0a, 2tb, sata 6gb/s, 2.5, 7m",10,79.40, ,"","W","western digital"
"ssd 2.5 sata","ssdwds200t3b0a","unidad en estado solido western digital blue, wds200t3b0a, 2tb, sata 6gb/s, 2.5, 7mm",1,122.61, ,"","P","western digital"
"ssd 2.5 sata","ssdwds250g3b0a","unidad en estado solido western digital blue sa510, 250gb, sata 6gb/s, 2.5, 7mm.[@@@",3,37.64, ,"","P","western digital"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SSD M.2 NVMe","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ssd m.2 nvme","ssdkt3000m1024","unidad en estado solido kingston kc3000, 1024gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloc",16,84.02, ,"","F","kingston"
"ssd m.2 nvme","ssdkt3000m2048","unidad en estado solido kingston kc3000, 2048gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloc",2,141.71, ,"","F","kingston"
"ssd m.2 nvme","ssdktfyr1000","unidad en estado solido kingston fury renegade 1tb, m.2 2280 pcie 4.0 nvme.[@@@]veloc",1,86.33, ,"","P","kingston"
"ssd m.2 nvme","ssdktfyr500","unidad en estado solido kingston fury renegade 500gb, m.2 2280 pcie 4.0 nvme.[@@@]vel",>20,56.88, ,"","F","kingston"
"ssd m.2 nvme","ssdktkc3000m512","unidad en estado solido kingston kc3000, 512gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloci",>20,55.28, ,"","F","kingston"
"ssd m.2 nvme","ssdktsfyrdk2000","unidad en estado solido kingston fury renegade 2tb, m.2 2280 pcie 4.0 x4 nvme.[@@@]ve",2,155.27, ,"","S","kingston"
"ssd m.2 nvme","ssdktsfyrsk1000","unidad en estado solido kingston fury renegade 1tb, m.2 2280 pcie 4.0 x4 nvme.[@@@]ve",4,98.39, ,"","S","kingston"
"ssd m.2 nvme","ssdktsnv3m1000","unidad en estado solido kingston 1000gb nv3 pcie 4.0 nvme m.2 ssd[@@@]",>20,46.73, ,"","S","kingston"
"ssd m.2 nvme","ssdktsnv3m2000","unidad en estado solido kingston 2000gb nv3 pcie 4.0 nvme m.2 ssd[@@@]",>20,100.10, ,"","S","kingston"
"ssd m.2 nvme","ssdln5sd1p69442","unidad en estado solido lenovo ln950, 2tb, m.2 2280, pcie gen 4 x4, nvme 2.0[@@@]velo",2,103.01, ,"","P","lenovo - storage"
"ssd m.2 nvme","ssdsgzp500cv3a","unidad en estado solido seagate barracuda q5, 500gb, m.2 2280, pcie gen 3.0 x4, nvme ",10,63.14, ,"","Y","seagate"
"ssd m.2 nvme","ssdsm990evo1tb","unidad en estado solido samsung 990 evo 1tb m.2 2280, pcie gen 4.0 x4 / 5.0 x2 nvme 2",1,81.41, ,"","P","samsung"
